WIDTH,LENGTH,HIGHT,ORIENTATION,WINDOWS_RATIO,SKYLIGHT_RATIO,AREA,COURT_LENGTH,COURT_WIDTH,FORM_FACTOR,S/V_RATIO,COOLING_LOAD,HEATING_LOAD,TOTAL_LOAD
50,50,8,135,0.2,0.2,5000,28,28,1.32,0.33,48.54068391,1.17822727,49.71891118
50,50,8,225,0.2,0.2,5000,28,28,1.32,0.33,48.54109043,1.17925398,49.72034441
50,50,8,315,0.2,0.2,5000,28,28,1.32,0.33,48.55051221,1.17552579,49.72603799
60,50,12,90,0.4,0.3,9000,28,38,0.96,0.24,49.01933776,0.71001633,49.72935409
60,50,12,270,0.4,0.3,9000,28,38,0.96,0.24,49.01933776,0.71001633,49.72935409
50,60,12,0,0.4,0.3,9000,38,28,0.96,0.24,49.01918777,0.71071183,49.7298996
50,60,12,180,0.4,0.3,9000,38,28,0.96,0.24,49.01918777,0.71071183,49.7298996
50,50,8,45,0.2,0.2,5000,28,28,1.32,0.33,48.56159897,1.17269044,49.73428942
50,60,12,90,0.4,0.3,9000,38,28,0.96,0.24,49.04445905,0.6934437,49.73790275
50,60,12,270,0.4,0.3,9000,38,28,0.96,0.24,49.04445905,0.6934437,49.73790275
60,50,12,0,0.4,0.3,9000,28,38,0.96,0.24,49.04349118,0.69499586,49.73848703
60,50,12,180,0.4,0.3,9000,28,38,0.96,0.24,49.04349125,0.69499586,49.73848711
60,60,12,90,0.3,0.3,10800,38,38,0.9333,0.2333,48.93472888,0.810245,49.74497388
60,60,12,270,0.3,0.3,10800,38,38,0.9333,0.2333,48.93472888,0.810245,49.74497388
60,60,12,0,0.3,0.3,10800,38,38,0.9333,0.2333,48.93413605,0.81116867,49.74530472
60,60,12,180,0.3,0.3,10800,38,38,0.9333,0.2333,48.93413605,0.81116867,49.74530472
50,60,12,135,0.4,0.4,9000,38,28,0.96,0.24,49.05536039,0.71104017,49.76640056
50,60,12,315,0.4,0.4,9000,38,28,0.96,0.24,49.06175392,0.70496301,49.76671693
60,50,12,135,0.4,0.4,9000,28,38,0.96,0.24,49.06518458,0.70440298,49.76958756
60,50,12,225,0.4,0.4,9000,28,38,0.96,0.24,49.07700471,0.69796002,49.77496473
60,50,12,315,0.4,0.4,9000,28,38,0.96,0.24,49.07565017,0.69966359,49.77531376
50,50,8,90,0.2,0.2,5000,28,28,1.32,0.33,48.65245606,1.12328052,49.77573658
50,50,8,270,0.2,0.2,5000,28,28,1.32,0.33,48.65245606,1.12328052,49.77573658
50,50,8,0,0.2,0.2,5000,28,28,1.32,0.33,48.65207069,1.12444132,49.77651201
50,50,8,180,0.2,0.2,5000,28,28,1.32,0.33,48.65207069,1.12444132,49.77651201
60,50,12,45,0.4,0.4,9000,28,38,0.96,0.24,49.08381832,0.69452698,49.7783453
50,60,12,45,0.4,0.4,9000,38,28,0.96,0.24,49.08844312,0.69225976,49.78070287
50,60,12,225,0.4,0.4,9000,38,28,0.96,0.24,49.08844312,0.69225976,49.78070287
60,40,8,135,0.3,0.2,4800,18,38,1.3333,0.3333,48.74764677,1.05187923,49.799526
60,40,8,315,0.3,0.2,4800,18,38,1.3333,0.3333,48.75462757,1.04767483,49.8023024
40,60,8,45,0.3,0.2,4800,38,18,1.3333,0.3333,48.75492963,1.04837902,49.80330865
40,60,8,135,0.3,0.2,4800,38,18,1.3333,0.3333,48.7524419,1.0537075,49.80614941
40,60,8,315,0.3,0.2,4800,38,18,1.3333,0.3333,48.75509803,1.0516817,49.80677973
40,60,8,225,0.3,0.2,4800,38,18,1.3333,0.3333,48.76211892,1.04535229,49.80747121
60,60,12,135,0.3,0.4,10800,38,38,0.9333,0.2333,49.00842197,0.80237949,49.81080146
60,40,8,45,0.3,0.2,4800,18,38,1.3333,0.3333,48.76492915,1.0488513,49.81378045
60,40,8,225,0.3,0.2,4800,18,38,1.3333,0.3333,48.76492915,1.0488513,49.81378045
60,60,12,225,0.3,0.4,10800,38,38,0.9333,0.2333,49.01855218,0.79745157,49.81600375
60,60,12,315,0.3,0.4,10800,38,38,0.9333,0.2333,49.0168935,0.79929187,49.81618537
60,50,12,90,0.4,0.4,9000,28,38,0.96,0.24,49.17207304,0.65356662,49.82563966
60,50,12,270,0.4,0.4,9000,28,38,0.96,0.24,49.17207304,0.65356662,49.82563966
50,60,12,0,0.4,0.4,9000,38,28,0.96,0.24,49.17271111,0.65398226,49.82669336
50,60,12,180,0.4,0.4,9000,38,28,0.96,0.24,49.17271111,0.65398226,49.82669336
60,60,12,45,0.3,0.4,10800,38,38,0.9333,0.2333,49.04093276,0.78699262,49.82792538
50,60,12,90,0.4,0.4,9000,38,28,0.96,0.24,49.19739772,0.63714143,49.83453915
50,60,12,270,0.4,0.4,9000,38,28,0.96,0.24,49.19739772,0.63714143,49.83453915
60,50,12,0,0.4,0.4,9000,28,38,0.96,0.24,49.19754928,0.63878531,49.8363346
60,50,12,180,0.4,0.4,9000,28,38,0.96,0.24,49.19754935,0.63878531,49.83633466
60,40,8,0,0.3,0.2,4800,18,38,1.3333,0.3333,48.88537797,0.97000114,49.85537911
60,40,8,180,0.3,0.2,4800,18,38,1.3333,0.3333,48.88537797,0.97000114,49.85537911
40,60,8,90,0.3,0.2,4800,38,18,1.3333,0.3333,48.8874291,0.96866487,49.85609397
40,60,8,270,0.3,0.2,4800,38,18,1.3333,0.3333,48.8874291,0.96866487,49.85609397
60,40,8,90,0.3,0.2,4800,18,38,1.3333,0.3333,48.85394181,1.01367467,49.86761648
60,40,8,270,0.3,0.2,4800,18,38,1.3333,0.3333,48.85394181,1.01367467,49.86761648
40,60,8,0,0.3,0.2,4800,38,18,1.3333,0.3333,48.85393449,1.01430597,49.86824046
40,60,8,180,0.3,0.2,4800,38,18,1.3333,0.3333,48.85393449,1.01430597,49.86824046
60,60,12,90,0.3,0.4,10800,38,38,0.9333,0.2333,49.1275742,0.74368171,49.87125591
60,60,12,270,0.3,0.4,10800,38,38,0.9333,0.2333,49.1275742,0.74368171,49.87125591
60,60,12,0,0.3,0.4,10800,38,38,0.9333,0.2333,49.12775205,0.74418039,49.87193243
60,60,12,180,0.3,0.4,10800,38,38,0.9333,0.2333,49.12775205,0.74418039,49.87193243
40,50,8,225,0.4,0.2,4000,28,18,1.36,0.34,48.95886316,0.91465517,49.87351833
40,50,8,45,0.4,0.2,4000,28,18,1.36,0.34,48.95906253,0.91481773,49.87388026
50,40,8,135,0.4,0.2,4000,18,28,1.36,0.34,48.96565337,0.91284823,49.8785016
50,40,8,315,0.4,0.2,4000,18,28,1.36,0.34,48.96565337,0.91284823,49.8785016
40,50,8,315,0.4,0.2,4000,28,18,1.36,0.34,48.9644526,0.91640813,49.88086073
40,50,8,135,0.4,0.2,4000,28,18,1.36,0.34,48.96757735,0.91642679,49.88400415
50,40,8,45,0.4,0.2,4000,18,28,1.36,0.34,48.97198711,0.91350967,49.88549679
50,40,8,225,0.4,0.2,4000,18,28,1.36,0.34,48.97198711,0.91350967,49.88549679
40,30,8,45,0.4,0.4,2400,8,18,1.4667,0.3667,49.05426491,0.86953802,49.92380294
50,40,8,90,0.4,0.2,4000,18,28,1.36,0.34,49.06709881,0.86596578,49.93306459
50,40,8,270,0.4,0.2,4000,18,28,1.36,0.34,49.06709881,0.86596577,49.93306459
40,50,8,0,0.4,0.2,4000,28,18,1.36,0.34,49.06687158,0.86672316,49.93359474
40,50,8,180,0.4,0.2,4000,28,18,1.36,0.34,49.06687158,0.86672316,49.93359474
40,30,8,135,0.4,0.4,2400,8,18,1.4667,0.3667,49.06915754,0.86683801,49.93599555
30,40,8,45,0.4,0.4,2400,18,8,1.4667,0.3667,49.07802556,0.86221744,49.94024299
30,40,8,225,0.4,0.4,2400,18,8,1.4667,0.3667,49.07789214,0.8624922,49.94038433
30,40,8,135,0.4,0.4,2400,18,8,1.4667,0.3667,49.08037663,0.86049591,49.94087254
30,40,8,315,0.4,0.4,2400,18,8,1.4667,0.3667,49.08037663,0.86049591,49.94087254
40,30,8,225,0.4,0.4,2400,8,18,1.4667,0.3667,49.08095097,0.86009294,49.94104391
50,40,8,0,0.4,0.2,4000,18,28,1.36,0.34,49.10467153,0.83740866,49.94208019
50,40,8,180,0.4,0.2,4000,18,28,1.36,0.34,49.10467153,0.83740866,49.94208019
40,50,8,90,0.4,0.2,4000,28,18,1.36,0.34,49.10660841,0.83551528,49.94212369
40,50,8,270,0.4,0.2,4000,28,18,1.36,0.34,49.10660841,0.83551528,49.94212369
40,30,8,315,0.4,0.4,2400,8,18,1.4667,0.3667,49.08698213,0.85821092,49.94519305
60,60,12,135,0.4,0.3,10800,38,38,0.9333,0.2333,49.19587761,0.76611271,49.96199032
60,60,12,315,0.4,0.3,10800,38,38,0.9333,0.2333,49.1978317,0.76554591,49.96337761
60,30,8,315,0.2,0.4,3600,8,38,1.4,0.35,48.82277586,1.14074626,49.96352212
60,60,12,225,0.4,0.3,10800,38,38,0.9333,0.2333,49.21019109,0.76039386,49.97058496
60,60,12,45,0.4,0.3,10800,38,38,0.9333,0.2333,49.21452189,0.75821831,49.97274019
30,60,8,225,0.2,0.4,3600,38,8,1.4,0.35,48.8422478,1.13273525,49.97498305
60,30,8,225,0.2,0.4,3600,8,38,1.4,0.35,48.82144195,1.15385868,49.97530063
30,60,8,315,0.2,0.4,3600,38,8,1.4,0.35,48.82615866,1.15265125,49.97880992
30,40,8,0,0.4,0.4,2400,18,8,1.4667,0.3667,49.1764691,0.81456724,49.99103633
30,40,8,180,0.4,0.4,2400,18,8,1.4667,0.3667,49.1764691,0.81456724,49.99103633
40,30,8,90,0.4,0.4,2400,8,18,1.4667,0.3667,49.17693204,0.81426815,49.99120019
40,30,8,270,0.4,0.4,2400,8,18,1.4667,0.3667,49.17693204,0.81426815,49.99120019
40,30,8,0,0.4,0.4,2400,8,18,1.4667,0.3667,49.242079,0.77398234,50.01606134
40,30,8,180,0.4,0.4,2400,8,18,1.4667,0.3667,49.242079,0.77398234,50.01606134
30,40,8,90,0.4,0.4,2400,18,8,1.4667,0.3667,49.24224698,0.77394888,50.01619586
30,40,8,270,0.4,0.4,2400,18,8,1.4667,0.3667,49.24224698,0.77394888,50.01619586
60,60,12,90,0.4,0.3,10800,38,38,0.9333,0.2333,49.31049087,0.70990135,50.02039222
60,60,12,270,0.4,0.3,10800,38,38,0.9333,0.2333,49.31049087,0.70990135,50.02039222
60,60,12,0,0.4,0.3,10800,38,38,0.9333,0.2333,49.31014427,0.71089582,50.02104009
60,60,12,180,0.4,0.3,10800,38,38,0.9333,0.2333,49.31014427,0.71089582,50.02104009
40,40,8,45,0.1,0.3,3200,18,18,1.4,0.35,48.65057059,1.3719972,50.02256779
30,60,8,90,0.2,0.4,3600,38,8,1.4,0.35,48.98333348,1.04274708,50.02608057
30,60,8,270,0.2,0.4,3600,38,8,1.4,0.35,48.98333348,1.04274708,50.02608057
40,40,8,135,0.1,0.3,3200,18,18,1.4,0.35,48.66360334,1.3723105,50.03591384
40,40,8,315,0.1,0.3,3200,18,18,1.4,0.35,48.66360334,1.3723105,50.03591384
40,40,8,225,0.1,0.3,3200,18,18,1.4,0.35,48.67885247,1.36279081,50.04164328
30,60,16,45,0.2,0.1,7200,38,8,0.9,0.225,47.61725922,2.42807617,50.04533539
30,60,8,0,0.2,0.4,3600,38,8,1.4,0.35,48.93513792,1.11460752,50.04974544
30,60,8,180,0.2,0.4,3600,38,8,1.4,0.35,48.93513792,1.11460752,50.04974544
60,60,12,135,0.4,0.4,10800,38,38,0.9333,0.2333,49.35854577,0.7072796,50.06582537
60,60,12,315,0.4,0.4,10800,38,38,0.9333,0.2333,49.36538431,0.70475807,50.07014238
60,60,12,225,0.4,0.4,10800,38,38,0.9333,0.2333,49.36793325,0.70277254,50.07070579
60,60,12,45,0.4,0.4,10800,38,38,0.9333,0.2333,49.38838327,0.69234087,50.08072414
30,60,16,135,0.2,0.1,7200,38,8,0.9,0.225,47.65218013,2.43217675,50.08435687
40,40,8,90,0.1,0.3,3200,18,18,1.4,0.35,48.77663894,1.31709761,50.09373655
40,40,8,270,0.1,0.3,3200,18,18,1.4,0.35,48.77663894,1.31709761,50.09373655
40,40,8,0,0.1,0.3,3200,18,18,1.4,0.35,48.77594964,1.31800628,50.09395592
40,40,8,180,0.1,0.3,3200,18,18,1.4,0.35,48.77594964,1.31800628,50.09395592
30,50,8,135,0.3,0.4,3000,28,8,1.4267,0.3567,49.11779662,0.99364281,50.11143943
30,50,8,225,0.3,0.4,3000,28,8,1.4267,0.3567,49.13980499,0.97517825,50.11498325
30,50,8,45,0.3,0.4,3000,28,8,1.4267,0.3567,49.14111602,0.97399694,50.11511296
50,30,8,135,0.3,0.4,3000,8,28,1.4267,0.3567,49.14760329,0.97070702,50.11831031
50,30,8,315,0.3,0.4,3000,8,28,1.4267,0.3567,49.14760329,0.97070702,50.11831031
30,50,8,315,0.3,0.4,3000,28,8,1.4267,0.3567,49.13512086,0.98689496,50.12201582
60,60,12,90,0.4,0.4,10800,38,38,0.9333,0.2333,49.4817941,0.64788948,50.12968359
60,60,12,270,0.4,0.4,10800,38,38,0.9333,0.2333,49.4817941,0.64788948,50.12968359
60,60,12,0,0.4,0.4,10800,38,38,0.9333,0.2333,49.48242888,0.64788088,50.13030976
60,60,12,180,0.4,0.4,10800,38,38,0.9333,0.2333,49.48242888,0.64788088,50.13030976
50,30,8,45,0.3,0.4,3000,8,28,1.4267,0.3567,49.15411668,0.97869629,50.13281297
50,30,8,225,0.3,0.4,3000,8,28,1.4267,0.3567,49.15411668,0.97869629,50.13281297
60,40,8,135,0.4,0.2,4800,18,38,1.3333,0.3333,49.23351551,0.92563199,50.1591475
50,50,8,135,0.3,0.2,5000,28,28,1.32,0.33,49.12755513,1.03356986,50.16112498
60,40,8,315,0.4,0.2,4800,18,38,1.3333,0.3333,49.24038997,0.9213146,50.16170458
50,50,8,225,0.3,0.2,5000,28,28,1.32,0.33,49.12723902,1.03453892,50.16177794
40,60,8,135,0.4,0.2,4800,38,18,1.3333,0.3333,49.23240994,0.92940965,50.16181959
40,60,8,315,0.4,0.2,4800,38,18,1.3333,0.3333,49.23484093,0.92769948,50.16254041
40,60,8,45,0.4,0.2,4800,38,18,1.3333,0.3333,49.24076629,0.92235454,50.16312083
40,60,8,225,0.4,0.2,4800,38,18,1.3333,0.3333,49.24758897,0.91910798,50.16669694
50,50,8,315,0.3,0.2,5000,28,28,1.32,0.33,49.1366873,1.03110804,50.16779534
60,40,8,45,0.4,0.2,4800,18,38,1.3333,0.3333,49.24328265,0.92523157,50.16851422
60,40,8,225,0.4,0.2,4800,18,38,1.3333,0.3333,49.24328265,0.92523157,50.16851422
50,50,8,45,0.3,0.2,5000,28,28,1.32,0.33,49.14666812,1.0278346,50.17450272
30,60,16,45,0.2,0.2,7200,38,8,0.9,0.225,47.80061435,2.37600069,50.17661504
50,30,8,90,0.3,0.4,3000,8,28,1.4267,0.3567,49.23417605,0.94622217,50.18039821
50,30,8,270,0.3,0.4,3000,8,28,1.4267,0.3567,49.23417605,0.94622217,50.18039821
50,30,8,0,0.3,0.4,3000,8,28,1.4267,0.3567,49.30104003,0.8800739,50.18111393
50,30,8,180,0.3,0.4,3000,8,28,1.4267,0.3567,49.30104003,0.8800739,50.18111393
40,40,8,45,0.1,0.4,3200,18,18,1.4,0.35,48.8828575,1.3109769,50.1938344
40,40,8,135,0.1,0.4,3200,18,18,1.4,0.35,48.88807027,1.31591815,50.20398842
30,60,16,135,0.2,0.2,7200,38,8,0.9,0.225,47.82654408,2.38337328,50.20991736
60,40,8,90,0.4,0.2,4800,18,38,1.3333,0.3333,49.32974794,0.88474378,50.21449172
60,40,8,270,0.4,0.2,4800,18,38,1.3333,0.3333,49.32974794,0.88474378,50.21449172
40,60,8,0,0.4,0.2,4800,38,18,1.3333,0.3333,49.33031453,0.88537677,50.2156913
40,60,8,180,0.4,0.2,4800,38,18,1.3333,0.3333,49.33031453,0.88537677,50.2156913
40,40,8,225,0.1,0.4,3200,18,18,1.4,0.35,48.9217359,1.29498706,50.21672296
40,40,8,315,0.1,0.4,3200,18,18,1.4,0.35,48.92396324,1.29643341,50.22039664
40,60,8,90,0.4,0.2,4800,38,18,1.3333,0.3333,49.38213091,0.83919059,50.22132151
40,60,8,270,0.4,0.2,4800,38,18,1.3333,0.3333,49.38213091,0.83919059,50.22132151
60,40,8,0,0.4,0.2,4800,18,38,1.3333,0.3333,49.37969274,0.8417051,50.22139784
60,40,8,180,0.4,0.2,4800,18,38,1.3333,0.3333,49.37969274,0.8417051,50.22139784
50,50,8,90,0.3,0.2,5000,28,28,1.32,0.33,49.24732522,0.97453691,50.22186213
50,50,8,270,0.3,0.2,5000,28,28,1.32,0.33,49.24732522,0.97453691,50.22186213
50,50,8,0,0.3,0.2,5000,28,28,1.32,0.33,49.24700927,0.97546008,50.22246936
50,50,8,180,0.3,0.2,5000,28,28,1.32,0.33,49.24700927,0.97546008,50.22246936
60,60,8,135,0.1,0.2,7200,38,38,1.2667,0.3167,48.94576553,1.2895029,50.23526843
60,60,8,315,0.1,0.2,7200,38,38,1.2667,0.3167,48.95998617,1.28773132,50.24771748
40,40,8,90,0.1,0.4,3200,18,18,1.4,0.35,49.01666559,1.24495222,50.26161781
40,40,8,270,0.1,0.4,3200,18,18,1.4,0.35,49.01666559,1.24495222,50.26161781
40,40,8,0,0.1,0.4,3200,18,18,1.4,0.35,49.01537247,1.24695623,50.26232871
40,40,8,180,0.1,0.4,3200,18,18,1.4,0.35,49.01537247,1.24695623,50.26232871
30,60,16,45,0.2,0.3,7200,38,8,0.9,0.225,47.9400445,2.33412778,50.27417228
30,60,16,135,0.2,0.3,7200,38,8,0.9,0.225,47.96336524,2.34261053,50.30597577
60,30,8,315,0.3,0.4,3600,8,38,1.4,0.35,49.478578,0.97651753,50.45509553
60,30,8,225,0.3,0.4,3600,8,38,1.4,0.35,49.47440935,0.98881433,50.46322369
30,60,8,225,0.3,0.4,3600,38,8,1.4,0.35,49.49507724,0.96896225,50.4640395
30,60,8,315,0.3,0.4,3600,38,8,1.4,0.35,49.47802957,0.9878305,50.46586007
60,30,8,135,0.3,0.4,3600,8,38,1.4,0.35,49.50204718,0.96520931,50.46725649
30,60,16,45,0.1,0.4,7200,38,8,0.9,0.225,47.96985034,2.50727563,50.47712596
60,30,8,45,0.3,0.4,3600,8,38,1.4,0.35,49.5074869,0.97478975,50.48227665
30,50,8,135,0.4,0.4,3000,28,8,1.4267,0.3567,49.63529611,0.85208314,50.48737925
30,60,16,135,0.1,0.4,7200,38,8,0.9,0.225,47.9655317,2.52611728,50.49164898
30,50,8,315,0.4,0.4,3000,28,8,1.4267,0.3567,49.65025397,0.84615109,50.49640506
50,50,8,135,0.4,0.2,5000,28,28,1.32,0.33,49.59154345,0.91133794,50.50288138
30,50,8,45,0.4,0.4,3000,28,8,1.4267,0.3567,49.67109401,0.83709029,50.50818429
50,50,8,315,0.4,0.2,5000,28,28,1.32,0.33,49.59937623,0.90907609,50.50845232
30,50,8,225,0.4,0.4,3000,28,8,1.4267,0.3567,49.66956709,0.8392579,50.50882499
50,50,8,45,0.4,0.2,5000,28,28,1.32,0.33,49.60886871,0.90605042,50.51491913
30,60,8,90,0.3,0.4,3600,38,8,1.4,0.35,49.65535449,0.87149968,50.52685417
30,60,8,270,0.3,0.4,3600,38,8,1.4,0.35,49.65535449,0.87149968,50.52685417
60,30,8,0,0.3,0.4,3600,8,38,1.4,0.35,49.65859333,0.86941328,50.52800661
60,30,8,180,0.3,0.4,3600,8,38,1.4,0.35,49.65859333,0.86941328,50.52800661
30,60,8,0,0.3,0.4,3600,38,8,1.4,0.35,49.57780353,0.95301779,50.53082132
30,60,8,180,0.3,0.4,3600,38,8,1.4,0.35,49.57780353,0.95301779,50.53082132
60,30,8,90,0.3,0.4,3600,8,38,1.4,0.35,49.58102552,0.95062715,50.53165267
60,30,8,270,0.3,0.4,3600,8,38,1.4,0.35,49.58102552,0.95062715,50.53165267
50,50,8,90,0.4,0.2,5000,28,28,1.32,0.33,49.71283322,0.85139514,50.56422836
50,50,8,270,0.4,0.2,5000,28,28,1.32,0.33,49.71283322,0.85139514,50.56422836
50,50,8,0,0.4,0.2,5000,28,28,1.32,0.33,49.71270095,0.85259522,50.56529617
50,50,8,180,0.4,0.2,5000,28,28,1.32,0.33,49.71270095,0.85259522,50.56529617
30,60,12,45,0.1,0.1,5400,38,8,1.0667,0.2667,48.06631762,2.56618579,50.63250341
30,60,12,135,0.1,0.1,5400,38,8,1.0667,0.2667,48.08320029,2.57578316,50.65898345
30,60,16,45,0.3,0.1,7200,38,8,0.9,0.225,48.45477641,2.24475303,50.69952944
40,40,8,45,0.2,0.3,3200,18,18,1.4,0.35,49.53423049,1.16791976,50.70215025
40,40,8,135,0.2,0.3,3200,18,18,1.4,0.35,49.54047031,1.16915489,50.7096252
40,40,8,315,0.2,0.3,3200,18,18,1.4,0.35,49.54047031,1.16915489,50.7096252
40,40,8,225,0.2,0.3,3200,18,18,1.4,0.35,49.55670067,1.15961339,50.71631405
30,60,16,135,0.3,0.1,7200,38,8,0.9,0.225,48.5039274,2.24305043,50.74697783
40,40,8,0,0.2,0.3,3200,18,18,1.4,0.35,49.66688863,1.09927764,50.76616627
40,40,8,180,0.2,0.3,3200,18,18,1.4,0.35,49.66688863,1.09927764,50.76616627
40,40,8,90,0.2,0.3,3200,18,18,1.4,0.35,49.66800969,1.09893189,50.76694158
40,40,8,270,0.2,0.3,3200,18,18,1.4,0.35,49.66800969,1.09893189,50.76694158
30,60,16,45,0.3,0.2,7200,38,8,0.9,0.225,48.61802056,2.19706764,50.81508819
40,40,8,45,0.2,0.4,3200,18,18,1.4,0.35,49.71371916,1.10716753,50.82088669
60,30,8,225,0.4,0.4,3600,8,38,1.4,0.35,49.97123764,0.85329542,50.82453307
30,60,8,315,0.4,0.4,3600,38,8,1.4,0.35,49.97398446,0.85240183,50.82638629
40,40,8,135,0.2,0.4,3200,18,18,1.4,0.35,49.71291422,1.1138777,50.82679192
30,60,12,45,0.1,0.2,5400,38,8,1.0667,0.2667,48.33585103,2.49316448,50.82901551
60,30,8,315,0.4,0.4,3600,8,38,1.4,0.35,49.98873923,0.84536603,50.83410526
40,40,8,225,0.2,0.4,3200,18,18,1.4,0.35,49.74481571,1.09220232,50.83701802
40,40,8,315,0.2,0.4,3200,18,18,1.4,0.35,49.7463575,1.09219542,50.83855291
60,30,8,45,0.4,0.4,3600,8,38,1.4,0.35,49.99912604,0.84090066,50.8400267
30,60,8,225,0.4,0.4,3600,38,8,1.4,0.35,50.00245282,0.83863547,50.8410883
60,30,8,135,0.4,0.4,3600,8,38,1.4,0.35,50.00887357,0.83518924,50.84406281
30,60,12,135,0.1,0.2,5400,38,8,1.0667,0.2667,48.3409504,2.50659541,50.84754581
30,60,16,135,0.3,0.2,7200,38,8,0.9,0.225,48.66101708,2.19886845,50.85988553
30,60,8,0,0.4,0.4,3600,38,8,1.4,0.35,50.05632062,0.81998944,50.87631006
30,60,8,180,0.4,0.4,3600,38,8,1.4,0.35,50.05632062,0.81998944,50.87631006
60,30,8,90,0.4,0.4,3600,8,38,1.4,0.35,50.05886363,0.81779077,50.87665439
60,30,8,270,0.4,0.4,3600,8,38,1.4,0.35,50.05886363,0.81779077,50.87665439
40,40,8,90,0.2,0.4,3200,18,18,1.4,0.35,49.85026924,1.03797774,50.88824698
40,40,8,270,0.2,0.4,3200,18,18,1.4,0.35,49.85026924,1.03797774,50.88824698
40,40,8,0,0.2,0.4,3200,18,18,1.4,0.35,49.85081705,1.03860968,50.88942673
40,40,8,180,0.2,0.4,3200,18,18,1.4,0.35,49.85081705,1.03860968,50.88942673
30,60,16,45,0.3,0.3,7200,38,8,0.9,0.225,48.73692071,2.1587787,50.89569941
30,60,8,90,0.4,0.4,3600,38,8,1.4,0.35,50.17938312,0.73661691,50.91600003
30,60,8,270,0.4,0.4,3600,38,8,1.4,0.35,50.17938312,0.73661691,50.91600003
60,30,8,0,0.4,0.4,3600,8,38,1.4,0.35,50.18226398,0.73473645,50.91700043
60,30,8,180,0.4,0.4,3600,8,38,1.4,0.35,50.18226417,0.73473645,50.91700062
30,60,16,135,0.3,0.3,7200,38,8,0.9,0.225,48.77682785,2.16178843,50.93861628
40,40,8,45,0.3,0.3,3200,18,18,1.4,0.35,50.20575001,0.9978852,51.20363521
30,60,16,45,0.2,0.4,7200,38,8,0.9,0.225,48.91212993,2.29643523,51.20856517
40,40,8,135,0.3,0.3,3200,18,18,1.4,0.35,50.21210283,0.99912487,51.2112277
40,40,8,315,0.3,0.3,3200,18,18,1.4,0.35,50.21210283,0.99912487,51.2112277
40,40,8,225,0.3,0.3,3200,18,18,1.4,0.35,50.2228545,0.99002688,51.21288138
30,60,16,135,0.2,0.4,7200,38,8,0.9,0.225,48.92692569,2.30969057,51.23661627
30,60,16,45,0.4,0.1,7200,38,8,0.9,0.225,49.15792406,2.09125249,51.24917656
40,40,8,90,0.3,0.3,3200,18,18,1.4,0.35,50.33862299,0.92825043,51.26687343
40,40,8,270,0.3,0.3,3200,18,18,1.4,0.35,50.33862299,0.92825043,51.26687343
40,40,8,0,0.3,0.3,3200,18,18,1.4,0.35,50.33768823,0.92926436,51.26695259
40,40,8,180,0.3,0.3,3200,18,18,1.4,0.35,50.33768823,0.92926436,51.26695259
30,60,16,135,0.4,0.1,7200,38,8,0.9,0.225,49.21648107,2.0848582,51.30133927
40,40,8,225,0.3,0.4,3200,18,18,1.4,0.35,50.37229696,0.93349473,51.30579169
40,40,8,315,0.3,0.4,3200,18,18,1.4,0.35,50.37312306,0.93378249,51.30690555
30,60,16,45,0.4,0.2,7200,38,8,0.9,0.225,49.30150961,2.04661939,51.34812901
40,40,8,90,0.3,0.4,3200,18,18,1.4,0.35,50.48398092,0.87489325,51.35887417
40,40,8,270,0.3,0.4,3200,18,18,1.4,0.35,50.48398092,0.87489325,51.35887417
40,40,8,0,0.3,0.4,3200,18,18,1.4,0.35,50.48383148,0.8755647,51.35939618
40,40,8,180,0.3,0.4,3200,18,18,1.4,0.35,50.48383148,0.8755647,51.35939618
30,60,16,135,0.4,0.2,7200,38,8,0.9,0.225,49.35465737,2.04346248,51.39811985
50,40,8,45,0.1,0.4,4000,18,28,1.36,0.34,50.18039269,1.2219136,51.40230629
30,60,12,45,0.2,0.1,5400,38,8,1.0667,0.2667,49.0690388,2.34628085,51.41531965
30,60,16,45,0.4,0.3,7200,38,8,0.9,0.225,49.40833902,2.01045643,51.41879546
40,50,8,90,0.1,0.4,4000,28,18,1.36,0.34,50.26009581,1.16709685,51.42719266
40,50,8,270,0.1,0.4,4000,28,18,1.36,0.34,50.26009581,1.16709685,51.42719266
50,40,8,0,0.1,0.4,4000,18,28,1.36,0.34,50.26130458,1.16749966,51.42880424
50,40,8,180,0.1,0.4,4000,18,28,1.36,0.34,50.26130458,1.16749966,51.42880424
50,40,8,90,0.1,0.4,4000,18,28,1.36,0.34,50.25661225,1.18560427,51.44221652
50,40,8,270,0.1,0.4,4000,18,28,1.36,0.34,50.25661225,1.18560427,51.44221652
40,50,8,0,0.1,0.4,4000,28,18,1.36,0.34,50.25661823,1.18605235,51.44267058
40,50,8,180,0.1,0.4,4000,28,18,1.36,0.34,50.25661823,1.18605235,51.44267058
30,60,12,135,0.2,0.1,5400,38,8,1.0667,0.2667,49.10107036,2.35078882,51.45185917
30,60,16,135,0.4,0.3,7200,38,8,0.9,0.225,49.45716562,2.01001272,51.46717834
30,60,12,45,0.2,0.2,5400,38,8,1.0667,0.2667,49.31762987,2.27854121,51.59617108
30,60,12,135,0.2,0.2,5400,38,8,1.0667,0.2667,49.33538999,2.28672553,51.62211552
40,40,8,225,0.4,0.4,3200,18,18,1.4,0.35,50.8484746,0.80511527,51.65358987
